Category 1,Category 2,Category 3,Product Code,Brand,Product Name,Supermarket Code,Price,Offers
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,p000000670,Ma Ling,Pork Luncheon Meat 397g,JASONS,23.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000003501,Ma Ling,Premium Ham Luncheon Meat 340g,PARKNSHOP,27.90,Buy 2 to save $16.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000000078,Ma Ling,Premium Ham Luncheon Meat 397g,PARKNSHOP,27.90,Buy 2 to save $6.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000003502,Royal Taste,Less Sodium Ham Luncheon Meat 340g,WELLCOME,44.90,Buy 2 item(s) for $60.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000003502,Royal Taste,Less Sodium Ham Luncheon Meat 340g,PARKNSHOP,34.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000003502,Royal Taste,Less Sodium Ham Luncheon Meat 340g,JASONS,44.90,Buy 2 item(s) for $60.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000000668,Tulip,Chopped Ham 200g,PARKNSHOP,26.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000000003,Tulip,Chopped Ham 340g,WELLCOME,38.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000000003,Tulip,Chopped Ham 340g,PARKNSHOP,37.80,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000000003,Tulip,Chopped Ham 340g,JASONS,38.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000001238,Tulip,Pork Luncheon Meat 200g,WELLCOME,20.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000001238,Tulip,Pork Luncheon Meat 200g,PARKNSHOP,18.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000001238,Tulip,Pork Luncheon Meat 200g,JASONS,20.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000001238,Tulip,Pork Luncheon Meat 200g,DCHFOOD,13.50,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000001165,Tulip,Pork Luncheon Meat 340g,PARKNSHOP,25.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned ham / luncheon meat,P000001165,Tulip,Pork Luncheon Meat 340g,DCHFOOD,22.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pork cubes,P000001816,Gulong,Spiced Pork Cube 142g,WELLCOME,24.00,Buy 2 item(s) for $36.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pork cubes,P000001816,Gulong,Spiced Pork Cube 142g,PARKNSHOP,26.90,Buy 2 to save $17.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pork cubes,P000001816,Gulong,Spiced Pork Cube 142g,JASONS,24.00,Buy 2 item(s) for $36.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pork cubes,P000000815,Narcissus,Spiced Pork Cubes 142g,WELLCOME,20.00,Buy 3 item(s) for $38.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pork cubes,P000000815,Narcissus,Spiced Pork Cubes 142g,PARKNSHOP,26.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pork cubes,P000000815,Narcissus,Spiced Pork Cubes 142g,JASONS,20.00,Buy 3 item(s) for $38.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned shredded pork,P000001625,Ma Ling,Shredded Pork & Preserved Vegetable 240g,WELLCOME,22.00,Buy 2 item(s) for $30.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned shredded pork,P000001625,Ma Ling,Shredded Pork & Preserved Vegetable 240g,PARKNSHOP,22.90,Buy 2 to save $5.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned shredded pork,P000001625,Ma Ling,Shredded Pork & Preserved Vegetable 240g,JASONS,22.00,Buy 2 item(s) for $30.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sliced pork,P000000917,Ma Ling,Sliced Pork in Szechuan Style 198g,WELLCOME,20.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sliced pork,P000000917,Ma Ling,Sliced Pork in Szechuan Style 198g,PARKNSHOP,18.90,Buy 2 to save $7.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sliced pork,P000000917,Ma Ling,Sliced Pork in Szechuan Style 198g,JASONS,20.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sausages,P000004115,Meica,Bockwurst Sausages in Brine 6's 180g,PARKNSHOP,37.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sausages,P000001239,Tulip,10 Hot Dog Skinless Sausages (Pork Sausages) 200g,PARKNSHOP,24.80,Buy 2 to save $11.70
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sausages,P000001240,Tulip,Cocktail Skinless Sausages (Pork Sausages) 225g,PARKNSHOP,29.80,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000003399,Connetable,Sardines in Oil with Chillies 140g,JASONS,25.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000003394,Del Monte,Sardines in Teriyaki Sauce 215g,PARKNSHOP,22.90,Buy 3 to save $22.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000045,Del Monte,Sardines in Tomato Sauce 215g,WELLCOME,24.50,Buy 3 item(s) for $46.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000045,Del Monte,Sardines in Tomato Sauce 215g,PARKNSHOP,22.90,Buy 3 to save $22.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000045,Del Monte,Sardines in Tomato Sauce 215g,JASONS,24.50,Buy 3 item(s) for $46.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000750,Del Monte,Sardines in Tomato Sauce 425g,WELLCOME,34.00,Buy 4 item(s) for $100.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000750,Del Monte,Sardines in Tomato Sauce 425g,PARKNSHOP,30.80,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000750,Del Monte,Sardines in Tomato Sauce 425g,JASONS,34.00,Buy 4 item(s) for $100.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000001850,John West,Sardines in Sunflower Oil 120g,PARKNSHOP,18.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000673,Porthos,Sardines in Olive Oil 125g,WELLCOME,29.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000673,Porthos,Sardines in Olive Oil 125g,PARKNSHOP,25.80,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000673,Porthos,Sardines in Olive Oil 125g,JASONS,29.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000673,Porthos,Sardines in Olive Oil 125g,DCHFOOD,19.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000003398,Porthos,Sardines in Teriyaki Sauce 125g,DCHFOOD,19.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000672,Red Marubean,Sardine in Oil 125g,WELLCOME,25.50,Buy 2 item(s) for $30.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000672,Red Marubean,Sardine in Oil 125g,PARKNSHOP,15.90,Buy 2 to save $3.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000672,Red Marubean,Sardine in Oil 125g,JASONS,25.50,Buy 2 item(s) for $30.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000001909,Red Marubean,Sardine in Oil with Chili 125g,WELLCOME,25.50,Buy 2 item(s) for $30.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000001909,Red Marubean,Sardine in Oil with Chili 125g,PARKNSHOP,15.90,Buy 2 to save $3.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000001909,Red Marubean,Sardine in Oil with Chili 125g,JASONS,25.50,Buy 2 item(s) for $30.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000671,Red Marubean,Sardines in Tomato Sauce 110g,WELLCOME,20.00,Buy 2 item(s) for $32.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000671,Red Marubean,Sardines in Tomato Sauce 110g,PARKNSHOP,15.90,Buy 2 to save $5.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000000671,Red Marubean,Sardines in Tomato Sauce 110g,JASONS,20.00,Buy 2 item(s) for $32.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000003393,Royal Taste,Sardines in Olive Oil & Chilli 120g,PARKNSHOP,25.00,Buy 2 to save $14.20
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000003402,Smiling Fish,Sardines in Tomato Sauce 155g,WELLCOME,9.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned sardines,P000003402,Smiling Fish,Sardines in Tomato Sauce 155g,JASONS,9.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000000674,Eagle Coin,Fried Dace with Salted Black Beans 184g,WELLCOME,29.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000000674,Eagle Coin,Fried Dace with Salted Black Beans 184g,PARKNSHOP,24.90,Buy 2 to save $6.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000000674,Eagle Coin,Fried Dace with Salted Black Beans 184g,JASONS,29.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000000674,Eagle Coin,Fried Dace with Salted Black Beans 184g,DCHFOOD,21.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000001171,Ganzhu Brand,Fried Dace with Salted Black Beans 227g,WELLCOME,32.90,Buy 3 item(s) for $59.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000001171,Ganzhu Brand,Fried Dace with Salted Black Beans 227g,PARKNSHOP,27.90,Buy 2 to save $6.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000001171,Ganzhu Brand,Fried Dace with Salted Black Beans 227g,JASONS,32.90,Buy 3 item(s) for $59.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000003396,Greatwall,Fried Dace with Salted Black Beans 184g,DCHFOOD,21.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000001317,Pearl River Bridge,Fried Dace 227g,WELLCOME,35.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000001317,Pearl River Bridge,Fried Dace 227g,JASONS,35.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000001295,Pearl River Bridge,Fried Dace with Salted Black Beans 150g,WELLCOME,25.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000001295,Pearl River Bridge,Fried Dace with Salted Black Beans 150g,PARKNSHOP,27.90,Buy 2 to save $6.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000001295,Pearl River Bridge,Fried Dace with Salted Black Beans 150g,JASONS,25.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000000102,Pearl River Bridge,Fried Dace with Salted Black Beans 227g,WELLCOME,25.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000000102,Pearl River Bridge,Fried Dace with Salted Black Beans 227g,PARKNSHOP,34.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000000102,Pearl River Bridge,Fried Dace with Salted Black Beans 227g,JASONS,25.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned dace,P000003391,Sky Dragon,Fried Dace with Salted Black Beans 227g,PARKNSHOP,20.90,Buy 2 to save $3.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000001933,Ayam Brand,Tuna Chunks in Mineral Water 150g,PARKNSHOP,29.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003404,Ayam Brand,Tuna Flakes in Extra Virgin Olive Oil Omega 3 150g,PARKNSHOP,29.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003405,Ayam Brand,Tuna Flakes in Water Light 150g,WELLCOME,25.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003405,Ayam Brand,Tuna Flakes in Water Light 150g,PARKNSHOP,27.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003405,Ayam Brand,Tuna Flakes in Water Light 150g,JASONS,25.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003406,B&F,Tuna in Spring Water 185g,WELLCOME,24.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003406,B&F,Tuna in Spring Water 185g,PARKNSHOP,23.90,Buy 2 to save $15.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003406,B&F,Tuna in Spring Water 185g,JASONS,24.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000001570,B&F,Tuna in Sunflower Oil 185g,WELLCOME,24.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000001570,B&F,Tuna in Sunflower Oil 185g,PARKNSHOP,23.90,Buy 2 to save $15.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000001570,B&F,Tuna in Sunflower Oil 185g,JASONS,24.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003827,Meadows,Tuna Chuck in Water 185 GM,WELLCOME,22.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003827,Meadows,Tuna Chuck in Water 185 GM,JASONS,22.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003824,Meadows,Tuna Chunk in Water 95 GM,WELLCOME,12.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003824,Meadows,Tuna Chunk in Water 95 GM,JASONS,12.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003826,Meadows,Tuna Chunks in Brine 185 GM,WELLCOME,22.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003826,Meadows,Tuna Chunks in Brine 185 GM,JASONS,22.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003829,Meadows,Tuna Chunks in Olive Oil 185 GM,WELLCOME,22.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003829,Meadows,Tuna Chunks in Olive Oil 185 GM,JASONS,22.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003821,Meadows,Tuna Chunks in Olive Oil 95 GM,WELLCOME,12.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003821,Meadows,Tuna Chunks in Olive Oil 95 GM,JASONS,12.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003825,Meadows,Tuna Flake in Water 185 GM,WELLCOME,22.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned tuna,P000003825,Meadows,Tuna Flake in Water 185 GM,JASONS,22.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned fish fillets,P000000818,Red Marubean,Mackerel Fillets in Oil with Chilli 120g,WELLCOME,25.50,Buy 2 item(s) for $30.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned fish fillets,P000000818,Red Marubean,Mackerel Fillets in Oil with Chilli 120g,PARKNSHOP,16.90,Buy 2 to save $3.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned fish fillets,P000000818,Red Marubean,Mackerel Fillets in Oil with Chilli 120g,JASONS,25.50,Buy 2 item(s) for $30.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000002660,Del Monte,Sliced Pineapple 234g,WELLCOME,14.00,Buy 3 item(s) for $24.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000002660,Del Monte,Sliced Pineapple 234g,PARKNSHOP,11.90,Buy 3 to save $11.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000002660,Del Monte,Sliced Pineapple 234g,JASONS,14.00,Buy 3 item(s) for $24.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000000233,Del Monte,Sliced Pineapple 567g,WELLCOME,21.90,Buy 2 item(s) for $39.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000000233,Del Monte,Sliced Pineapple 567g,PARKNSHOP,21.80,Buy 2 to save $5.80
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000000233,Del Monte,Sliced Pineapple 567g,JASONS,21.90,Buy 2 item(s) for $39.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000000749,Del Monte,Sliced Pineapple 836g,WELLCOME,23.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000000749,Del Monte,Sliced Pineapple 836g,PARKNSHOP,27.90,Buy 2 to save $13.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000000749,Del Monte,Sliced Pineapple 836g,JASONS,23.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000001682,Dole,Pineapple Slices in Heavy Syrup 234g,PARKNSHOP,12.80,Buy 2 to save $12.80
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000004317,Meadows,PINEAPPLE CHUNKS IN SYRUP 227 GM,WELLCOME,8.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000004317,Meadows,PINEAPPLE CHUNKS IN SYRUP 227 GM,JASONS,8.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000003694,Meadows,Pineapples Slices in Light Syrup 836g,WELLCOME,18.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000003694,Meadows,Pineapples Slices in Light Syrup 836g,JASONS,18.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000003835,Meadows,Sliced Pineapple in Syrup 227 GM,WELLCOME,8.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000003835,Meadows,Sliced Pineapple in Syrup 227 GM,JASONS,8.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000003834,Meadows,Sliced Pineapple in Syrup 565 GM,WELLCOME,16.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000003834,Meadows,Sliced Pineapple in Syrup 565 GM,JASONS,16.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000001622,S&W,Pineapple Slices in Heavy Syrup 836g,WELLCOME,14.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000001622,S&W,Pineapple Slices in Heavy Syrup 836g,PARKNSHOP,13.80,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned pineapples,P000001622,S&W,Pineapple Slices in Heavy Syrup 836g,JASONS,14.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned corn (whole kernel),P000003519,Mazola,Crisp Golden Whole Kernel Corn 410g,PARKNSHOP,11.90,Buy 2 to save $4.90
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned corn (whole kernel),P000003519,Mazola,Crisp Golden Whole Kernel Corn 410g,DCHFOOD,9.90,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned corn (whole kernel),P000003521,S&W,Whole Kernel Corn 410g,WELLCOME,10.50,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned corn (whole kernel),P000003521,S&W,Whole Kernel Corn 410g,PARKNSHOP,12.90,Buy 2 to save $6.00
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned corn (whole kernel),P000003521,S&W,Whole Kernel Corn 410g,JASONS,10.50,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned corn (whole kernel),P000003521,S&W,Whole Kernel Corn 410g,DCHFOOD,8.00,
Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,Canned corn (cream style),P000003473,Del Monte Fresh Cut,Cream Style Corn 425g,WELLCOME,12.00,Buy 2 item(s) for $21.00
