貨品分類1,貨品分類2,貨品分類3,貨品編號,品牌,貨品名稱,超市代號,價格,優惠
飲品,汽水,罐裝,P000000099,玉泉,忌廉味汽水 - 罐裝 330毫升 x 8,WELLCOME,40.00,
飲品,汽水,罐裝,P000000099,玉泉,忌廉味汽水 - 罐裝 330毫升 x 8,PARKNSHOP,40.00,買2件慳$24.10
飲品,汽水,罐裝,P000000099,玉泉,忌廉味汽水 - 罐裝 330毫升 x 8,JASONS,40.00,
飲品,汽水,罐裝,P000000099,玉泉,忌廉味汽水 - 罐裝 330毫升 x 8,DCHFOOD,37.00,
飲品,汽水,罐裝,P000000678,玉泉,忌廉味汽水 - 罐裝 330毫升 x 12,WELLCOME,46.00,
飲品,汽水,罐裝,P000000678,玉泉,忌廉味汽水 - 罐裝 330毫升 x 12,PARKNSHOP,51.00,
飲品,汽水,罐裝,P000000678,玉泉,忌廉味汽水 - 罐裝 330毫升 x 12,JASONS,46.00,
飲品,汽水,罐裝,P000003445,玉泉,零系玉泉忌廉味汽水 - 罐裝 330毫升 x 8,PARKNSHOP,40.00,買2件慳$24.10
飲品,汽水,罐裝,P000000414,雪碧,檸檬青檸味汽水 - 罐裝 330毫升 x 8,WELLCOME,40.00,
飲品,汽水,罐裝,P000000414,雪碧,檸檬青檸味汽水 - 罐裝 330毫升 x 8,PARKNSHOP,40.00,買2件慳$24.10
飲品,汽水,罐裝,P000000414,雪碧,檸檬青檸味汽水 - 罐裝 330毫升 x 8,JASONS,40.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000001907,御茗,糯山普洱茶包 x 25,PARKNSHOP,15.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000000116,立頓,綠茶茶包 x 25,PARKNSHOP,16.90,買2件慳$1.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000000695,立頓,茉莉花茶茶包 x 25,PARKNSHOP,16.90,買2件慳$1.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000001981,陸羽,水仙烏龍茶包  x 25,WELLCOME,18.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000001981,陸羽,水仙烏龍茶包  x 25,PARKNSHOP,18.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000001981,陸羽,水仙烏龍茶包  x 25,JASONS,18.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000001980,陸羽,普洱茶包  x 100,WELLCOME,60.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000001980,陸羽,普洱茶包  x 100,PARKNSHOP,60.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000001980,陸羽,普洱茶包  x 100,JASONS,60.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000000697,車仔,鐵觀音茶包 x 100,PARKNSHOP,49.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000000253,車仔,香片茶包 x 25,WELLCOME,14.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000000253,車仔,香片茶包 x 25,PARKNSHOP,13.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000000253,車仔,香片茶包 x 25,JASONS,14.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000002484,車仔,香片茶包 x 100,WELLCOME,50.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000002484,車仔,香片茶包 x 100,PARKNSHOP,49.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000002484,車仔,香片茶包 x 100,JASONS,50.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003239,捷榮,桂花烏龍茶原葉茶包 x 10,WELLCOME,33.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003239,捷榮,桂花烏龍茶原葉茶包 x 10,PARKNSHOP,32.90,買2件慳$10.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003239,捷榮,桂花烏龍茶原葉茶包 x 10,JASONS,33.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003874,御品皇,鐵觀音茶包 25包裝 50克,WELLCOME,12.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003874,御品皇,鐵觀音茶包 25包裝 50克,JASONS,12.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003871,御品皇,香片茶包 25包裝 50克,WELLCOME,12.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003871,御品皇,香片茶包 25包裝 50克,JASONS,12.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003872,御品皇,烏龍茶包 25包裝 50克,WELLCOME,12.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003872,御品皇,烏龍茶包 25包裝 50克,JASONS,12.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003873,御品皇,普洱茶包 25包裝 50克,WELLCOME,12.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,中式茶包,P000003873,御品皇,普洱茶包 25包裝 50克,JASONS,12.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000000237,立頓,黃牌精選紅茶 - 茶包 2g x 25,WELLCOME,15.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000000237,立頓,黃牌精選紅茶 - 茶包 2g x 25,PARKNSHOP,9.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000000237,立頓,黃牌精選紅茶 - 茶包 2g x 25,JASONS,15.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000000803,立頓,黃牌精選紅茶 - 茶包 2g x 100,WELLCOME,50.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000000803,立頓,黃牌精選紅茶 - 茶包 2g x 100,PARKNSHOP,49.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000000803,立頓,黃牌精選紅茶 - 茶包 2g x 100,JASONS,50.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000003876,Meadows,錫蘭紅茶 100包,WELLCOME,28.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000003876,Meadows,錫蘭紅茶 100包,JASONS,28.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000003877,Meadows,錫蘭紅茶 25包,WELLCOME,12.00,$20任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000003877,Meadows,錫蘭紅茶 25包,JASONS,12.00,$20任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000003875,Meadows,伯爵紅茶 25包,WELLCOME,28.00,$50任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000003875,Meadows,伯爵紅茶 25包,JASONS,28.00,$50任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000003878,Meadows,英國早餐茶 25包,WELLCOME,28.00,$50任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000003878,Meadows,英國早餐茶 25包,JASONS,28.00,$50任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000004299,Meadows,甘菊葉茶包 20包,WELLCOME,33.00,$58任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000004299,Meadows,甘菊葉茶包 20包,JASONS,33.00,$58任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000004301,Meadows,薄荷葉茶包 20包,WELLCOME,33.00,$58任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000004301,Meadows,薄荷葉茶包 20包,JASONS,33.00,$58任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000000755,車仔,紅茶包 x 100,WELLCOME,50.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000000755,車仔,紅茶包 x 100,PARKNSHOP,49.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000000755,車仔,紅茶包 x 100,JASONS,50.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000002501,川寧,伯爵茶包 x 10,PARKNSHOP,21.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000002500,川寧,英國早餐茶 x 25,WELLCOME,44.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000002500,川寧,英國早餐茶 x 25,PARKNSHOP,44.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,西式茶包,P000002500,川寧,英國早餐茶 x 25,JASONS,44.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003729,G7,即溶咖啡 2克 x 15,PARKNSHOP,26.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000001608,迎樂,三合一即溶咖啡 20克 x 18,WELLCOME,33.00,$49.5任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000001608,迎樂,三合一即溶咖啡 20克 x 18,PARKNSHOP,27.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000001608,迎樂,三合一即溶咖啡 20克 x 18,JASONS,33.00,$49.5任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003129,麥斯威爾,三合一速溶咖啡飲品 - 低脂咖啡 14克 x 20,WELLCOME,39.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003129,麥斯威爾,三合一速溶咖啡飲品 - 低脂咖啡 14克 x 20,PARKNSHOP,39.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003129,麥斯威爾,三合一速溶咖啡飲品 - 低脂咖啡 14克 x 20,JASONS,39.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000638,麥斯威爾,三合一速溶咖啡飲品 - 原味咖啡 14克 x 20,WELLCOME,30.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000638,麥斯威爾,三合一速溶咖啡飲品 - 原味咖啡 14克 x 20,PARKNSHOP,30.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000638,麥斯威爾,三合一速溶咖啡飲品 - 原味咖啡 14克 x 20,JASONS,30.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003728,Moccona,經典深焙咖啡 200克,WELLCOME,99.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003728,Moccona,經典深焙咖啡 200克,PARKNSHOP,99.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003728,Moccona,經典深焙咖啡 200克,JASONS,99.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002227,伯朗咖啡,三合一咖啡 - 藍山風味 15克 x 12,WELLCOME,21.00,$30任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002227,伯朗咖啡,三合一咖啡 - 藍山風味 15克 x 12,PARKNSHOP,19.50,買2件慳$9.10
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002227,伯朗咖啡,三合一咖啡 - 藍山風味 15克 x 12,JASONS,21.00,$30任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002282,雀巢咖啡,1+2 原味即溶咖啡飲品 15克 x 20,WELLCOME,33.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002282,雀巢咖啡,1+2 原味即溶咖啡飲品 15克 x 20,PARKNSHOP,32.90,買2件慳$10.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002282,雀巢咖啡,1+2 原味即溶咖啡飲品 15克 x 20,JASONS,33.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003505,雀巢咖啡,1+2 特濃即溶咖啡飲品 13克 x 20,WELLCOME,33.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003505,雀巢咖啡,1+2 特濃即溶咖啡飲品 13克 x 20,PARKNSHOP,32.90,買2件慳$10.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003505,雀巢咖啡,1+2 特濃即溶咖啡飲品 13克 x 20,JASONS,33.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000858,雀巢咖啡,金裝3合1咖啡 17克 x 10,WELLCOME,35.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000858,雀巢咖啡,金裝3合1咖啡 17克 x 10,PARKNSHOP,35.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000858,雀巢咖啡,金裝3合1咖啡 17克 x 10,JASONS,35.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002707,雀巢咖啡,極品白咖啡 (原味) 29克 x 10,WELLCOME,28.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002707,雀巢咖啡,極品白咖啡 (原味) 29克 x 10,PARKNSHOP,28.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002707,雀巢咖啡,極品白咖啡 (原味) 29克 x 10,JASONS,28.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002708,雀巢咖啡,極品白咖啡 (無甜口味) 21克 x 10,WELLCOME,28.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002708,雀巢咖啡,極品白咖啡 (無甜口味) 21克 x 10,PARKNSHOP,28.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002708,雀巢咖啡,極品白咖啡 (無甜口味) 21克 x 10,JASONS,28.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000166,雀巢咖啡,醇品即溶咖啡 - 罐裝 500克,WELLCOME,115.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000166,雀巢咖啡,醇品即溶咖啡 - 罐裝 500克,PARKNSHOP,114.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000166,雀巢咖啡,醇品即溶咖啡 - 罐裝 500克,JASONS,115.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000857,雀巢咖啡,醇品即溶咖啡 200克,WELLCOME,51.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000857,雀巢咖啡,醇品即溶咖啡 200克,PARKNSHOP,51.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000000857,雀巢咖啡,醇品即溶咖啡 200克,JASONS,51.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003506,舊街場,2合1白咖啡 -  咖啡+奶精 25克 x 10,WELLCOME,48.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003506,舊街場,2合1白咖啡 -  咖啡+奶精 25克 x 10,PARKNSHOP,29.90,買2件慳$4.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003506,舊街場,2合1白咖啡 -  咖啡+奶精 25克 x 10,JASONS,48.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000001604,舊街場,3合1白咖啡 - 經典 38克 x 10,WELLCOME,48.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000001604,舊街場,3合1白咖啡 - 經典 38克 x 10,PARKNSHOP,29.90,買2件慳$4.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000001604,舊街場,3合1白咖啡 - 經典 38克 x 10,JASONS,48.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003323,舊街場,3合1白咖啡 - 榛果 38克 x 10,WELLCOME,48.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003323,舊街場,3合1白咖啡 - 榛果 38克 x 10,PARKNSHOP,29.90,買2件慳$4.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003323,舊街場,3合1白咖啡 - 榛果 38克 x 10,JASONS,48.00,$55任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002941,捷榮,三合一濃香咖啡 36克 x 10,WELLCOME,32.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002941,捷榮,三合一濃香咖啡 36克 x 10,PARKNSHOP,31.90,買2件慳$7.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000002941,捷榮,三合一濃香咖啡 36克 x 10,JASONS,32.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003558,UCC,炭燒即溶咖啡 110克,PARKNSHOP,95.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003557,UCC,即溶咖啡 114 90克,PARKNSHOP,20.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即溶咖啡,P000003557,UCC,即溶咖啡 114 90克,JASONS,20.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲咖啡,P000002166,雀巢咖啡,罐裝咖啡 - 香滑 250毫升 x 6,PARKNSHOP,43.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲咖啡,P000003504,雀巢咖啡,絲滑牛奶咖啡 268毫升 x 3,PARKNSHOP,28.00,買2件慳$12.00
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000694,大排檔,原味奶茶3合1 - 17克 x 10,WELLCOME,20.00,$37任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000694,大排檔,原味奶茶3合1 - 17克 x 10,PARKNSHOP,18.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000694,大排檔,原味奶茶3合1 - 17克 x 10,JASONS,20.00,$37任揀2件
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000117,立頓,金裝倍醇奶茶 16.5克 x 10,WELLCOME,29.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000117,立頓,金裝倍醇奶茶 16.5克 x 10,PARKNSHOP,28.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000117,立頓,金裝倍醇奶茶 16.5克 x 10,JASONS,29.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000960,立頓,金裝倍醇奶茶 16.5克 x 20,WELLCOME,46.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000960,立頓,金裝倍醇奶茶 16.5克 x 20,PARKNSHOP,45.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000960,立頓,金裝倍醇奶茶 16.5克 x 20,JASONS,46.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000696,立頓,清怡奶茶 17.5克 x 10,WELLCOME,29.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000696,立頓,清怡奶茶 17.5克 x 10,PARKNSHOP,28.90,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000000696,立頓,清怡奶茶 17.5克 x 10,JASONS,29.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即沖奶茶,P000002942,捷榮,3合1香滑奶茶 17克 x 12,PARKNSHOP,20.90,買2件慳$2.80
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲奶茶,P000002450,維他,港式奶茶 (特濃茶味) - 250毫升 x 6,WELLCOME,28.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲奶茶,P000002450,維他,港式奶茶 (特濃茶味) - 250毫升 x 6,PARKNSHOP,32.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲奶茶,P000002450,維他,港式奶茶 (特濃茶味) - 250毫升 x 6,JASONS,28.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲奶茶,P000002276,維他,港式奶茶 - 250毫升 x 6,WELLCOME,28.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲奶茶,P000002276,維他,港式奶茶 - 250毫升 x 6,PARKNSHOP,32.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲奶茶,P000002276,維他,港式奶茶 - 250毫升 x 6,JASONS,28.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲奶茶,P000002955,維他,港式奶茶 - 樽裝 480毫升,WELLCOME,8.50,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲奶茶,P000002955,維他,港式奶茶 - 樽裝 480毫升,PARKNSHOP,9.00,
飲品,咖啡 / 茶包 / 奶茶 / 鴛鴦,即飲奶茶,P000002955,維他,港式奶茶 - 樽裝 480毫升,JASONS,8.50,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000000074,果怡,蘋果蘆薈汁飲品 946毫升,WELLCOME,18.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000000074,果怡,蘋果蘆薈汁飲品 946毫升,PARKNSHOP,17.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000000074,果怡,蘋果蘆薈汁飲品 946毫升,JASONS,18.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000000428,果怡,鮮橙蘆薈汁飲品 946毫升,WELLCOME,18.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000000428,果怡,鮮橙蘆薈汁飲品 946毫升,PARKNSHOP,17.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000000428,果怡,鮮橙蘆薈汁飲品 946毫升,JASONS,18.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000003016,新西蘭康果,冷榨蘋果汁 1公升,WELLCOME,38.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000003016,新西蘭康果,冷榨蘋果汁 1公升,JASONS,38.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000003020,新西蘭康果,冷榨橙汁 1公升,WELLCOME,38.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000003020,新西蘭康果,冷榨橙汁 1公升,JASONS,38.00,
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000003924,Meadows Essent,鮮橙汁 1.89 LT,WELLCOME,5.50,$9任揀2件
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000003924,Meadows Essent,鮮橙汁 1.89 LT,JASONS,5.50,$9任揀2件
飲品,果汁類飲品,冷藏果汁/果汁飲品,P000000075,果汁先生,橙汁飲品 550毫升 (膠樽裝),PARKNSHOP,12.90,買2件慳$8.30
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000000451,一斤果醋,果醋 (青蘋果味) 350毫升,PARKNSHOP,6.90,
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000000248,地捫,西梅汁 32安士,WELLCOME,54.00,$75任揀2件
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000000248,地捫,西梅汁 32安士,PARKNSHOP,43.90,
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000000248,地捫,西梅汁 32安士,JASONS,54.00,$75任揀2件
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000003238,IF,100% 椰青水 350毫升,WELLCOME,7.50,
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000003238,IF,100% 椰青水 350毫升,PARKNSHOP,9.50,
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000003238,IF,100% 椰青水 350毫升,JASONS,7.50,
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000003238,IF,100% 椰青水 350毫升,WATSONS,12.50,買2件$17.00 / 買2件只需$17
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000003320,野菜生活,芒果混合汁 720毫升,WELLCOME,12.00,$36任揀2件
飲品,果汁類飲品,常溫儲存果汁/果汁飲品,P000003320,野菜生活,芒果混合汁 720毫升,PARKNSHOP,19.90,買2件慳$7.00
